timestamp,user_id,platform,action,resource,ip,country,success
2026-06-19T08:14:26.555392Z,U0355,AD,LOGIN,prod_ec2,90.253.188.189,UK,TRUE
2025-10-01T05:58:42.555392Z,U0215,AWS,S3_ACCESS,salesforce_leads,110.95.23.227,Brazil,TRUE
2025-06-23T19:27:46.555392Z,U0069,Okta,S3_ACCESS,dev_s3,134.207.194.25,UK,TRUE
2026-05-24T05:22:39.555392Z,U0265,Salesforce,PRIVILEGE_CHANGE,customer_bucket,18.164.253.161,UK,TRUE
2026-04-11T02:22:55.555392Z,U0438,Okta,EC2_ACCESS,dev_s3,38.125.107.207,India,TRUE
2025-06-22T08:40:40.555392Z,U0198,Okta,LOGOUT,salesforce_leads,153.226.229.7,Germany,TRUE
2025-07-30T17:18:58.555392Z,U0491,Salesforce,API_CALL,salesforce_leads,160.50.18.78,India,TRUE
2026-05-28T01:05:31.555392Z,U0407,AWS,LOGIN,dev_s3,106.15.81.40,China,FALSE
2025-12-31T06:10:43.555392Z,U0094,Okta,PRIVILEGE_CHANGE,customer_bucket,152.147.75.253,India,TRUE
2026-02-16T19:34:20.555392Z,U0074,AWS,EC2_ACCESS,user_data,128.189.222.94,China,TRUE
2026-01-07T19:18:42.555392Z,U0258,Salesforce,PRIVILEGE_CHANGE,salesforce_leads,28.218.193.19,Brazil,TRUE
2025-10-12T07:35:17.555392Z,U0170,Okta,S3_ACCESS,salesforce_leads,35.125.28.238,India,TRUE
2025-10-12T23:35:27.555392Z,U0389,AD,LOGOUT,dev_s3,48.141.180.190,USA,TRUE
2026-06-15T03:40:18.555392Z,U0313,AWS,API_CALL,salesforce_leads,179.181.238.110,Germany,TRUE
2026-06-11T13:18:51.555392Z,U0456,AD,API_CALL,dev_s3,156.209.57.1,China,TRUE
2025-10-27T17:24:25.555392Z,U0233,AD,API_CALL,salesforce_leads,15.147.166.80,Germany,TRUE
2025-09-25T05:29:38.555392Z,U0459,AD,LOGIN,prod_ec2,187.172.242.162,India,TRUE
2025-10-09T15:43:45.555392Z,U0271,Okta,EC2_ACCESS,salesforce_leads,75.114.27.126,Germany,TRUE
2026-03-07T07:05:48.555392Z,U0404,Okta,EC2_ACCESS,customer_bucket,192.95.17.89,Canada,TRUE
2026-01-21T18:03:30.555392Z,U0210,Salesforce,LOGOUT,prod_ec2,210.143.111.70,Germany,TRUE
2026-05-01T13:31:26.555392Z,U0032,Salesforce,LOGIN,user_data,109.100.211.107,Russia,TRUE
2025-07-02T04:49:39.555392Z,U0266,Okta,LOGOUT,customer_bucket,201.8.6.78,China,FALSE
2025-08-10T03:30:29.555392Z,U0362,Salesforce,API_CALL,dev_s3,99.163.209.118,Germany,TRUE
2026-05-11T12:11:45.555392Z,U0110,Salesforce,API_CALL,prod_ec2,30.223.87.5,Brazil,FALSE
2026-02-22T08:20:42.555392Z,U0212,AWS,S3_ACCESS,dev_s3,126.62.59.253,Brazil,TRUE
2025-11-29T22:18:38.555392Z,U0181,AWS,LOGIN,customer_bucket,222.186.95.181,UK,TRUE
2026-01-17T13:35:59.555392Z,U0108,AD,EC2_ACCESS,salesforce_leads,55.162.141.114,UK,TRUE
2026-01-16T00:07:48.555392Z,U0250,AD,EC2_ACCESS,user_data,122.179.31.36,Canada,TRUE
2025-10-14T11:54:38.555392Z,U0452,Okta,PRIVILEGE_CHANGE,salesforce_leads,129.129.133.111,Russia,TRUE
2025-09-18T09:55:33.555392Z,U0193,Okta,EC2_ACCESS,dev_s3,5.110.9.10,India,FALSE
2025-07-01T14:31:58.555392Z,U0477,AWS,API_CALL,salesforce_leads,58.177.29.105,UK,TRUE
2026-06-19T18:56:06.555392Z,U0039,AWS,API_CALL,salesforce_leads,84.198.199.157,China,TRUE
2026-06-09T09:03:11.555392Z,U0022,Okta,PRIVILEGE_CHANGE,dev_s3,34.71.132.119,China,TRUE
2026-02-10T16:32:49.555392Z,U0366,Okta,LOGOUT,salesforce_leads,150.221.23.247,UK,TRUE
2026-01-13T07:09:32.555392Z,U0431,Okta,EC2_ACCESS,customer_bucket,188.173.202.46,Russia,TRUE
2025-07-21T05:24:52.555392Z,U0125,AWS,API_CALL,prod_ec2,113.88.65.132,Brazil,FALSE
2026-04-09T12:32:06.555392Z,U0376,AWS,LOGOUT,prod_ec2,10.4.81.219,USA,TRUE
2025-11-15T15:55:12.555392Z,U0222,Salesforce,S3_ACCESS,prod_ec2,191.202.88.69,Brazil,TRUE
2025-12-24T01:41:14.555392Z,U0384,Salesforce,LOGOUT,user_data,24.202.79.194,Russia,TRUE
2026-01-11T23:10:35.555392Z,U0074,Salesforce,API_CALL,user_data,61.80.96.186,USA,TRUE
2025-06-22T21:28:07.555392Z,U0077,Salesforce,EC2_ACCESS,salesforce_leads,143.159.88.143,Germany,TRUE
2025-07-21T12:24:55.555392Z,U0225,AD,EC2_ACCESS,prod_ec2,222.171.95.135,Germany,TRUE
2026-02-23T02:51:56.555392Z,U0137,Okta,API_CALL,dev_s3,84.230.211.92,Brazil,TRUE
2025-12-02T14:44:40.555392Z,U0457,AWS,LOGOUT,prod_ec2,41.100.91.254,Brazil,TRUE
2026-04-14T08:44:37.555392Z,U0366,AD,LOGIN,dev_s3,134.120.203.111,Russia,TRUE
2025-11-05T21:12:10.555392Z,U0272,Salesforce,LOGOUT,customer_bucket,37.10.123.204,UK,TRUE
2026-04-05T23:03:00.555392Z,U0113,AWS,LOGOUT,salesforce_leads,51.83.188.254,Russia,TRUE
2025-12-11T11:59:45.555392Z,U0415,AD,S3_ACCESS,prod_ec2,33.110.187.30,India,FALSE
2025-08-18T15:13:37.555392Z,U0373,Okta,S3_ACCESS,dev_s3,98.14.11.145,India,TRUE
2026-02-09T21:04:18.555392Z,U0267,AWS,PRIVILEGE_CHANGE,user_data,178.137.125.23,Brazil,TRUE
2025-07-30T22:36:21.555392Z,U0151,AD,EC2_ACCESS,user_data,175.119.172.234,Canada,TRUE
2025-12-01T01:51:44.555392Z,U0299,Okta,EC2_ACCESS,user_data,194.196.62.58,Germany,TRUE
2026-04-22T00:03:24.555392Z,U0431,Okta,EC2_ACCESS,salesforce_leads,147.103.166.238,USA,TRUE
2025-10-06T14:58:43.555392Z,U0495,Okta,API_CALL,user_data,143.153.163.174,Brazil,TRUE
2025-09-01T05:37:50.555392Z,U0107,AWS,PRIVILEGE_CHANGE,customer_bucket,131.32.12.252,UK,TRUE
2025-10-26T17:23:20.555392Z,U0309,Okta,PRIVILEGE_CHANGE,user_data,62.68.75.136,Brazil,FALSE
2026-05-16T04:12:52.555392Z,U0338,Salesforce,LOGOUT,prod_ec2,100.55.237.213,India,TRUE
2026-05-12T19:02:02.555392Z,U0299,Okta,LOGOUT,user_data,124.190.43.172,India,FALSE
2025-06-29T18:47:31.555392Z,U0212,Okta,LOGOUT,customer_bucket,124.46.215.9,Canada,TRUE
2025-07-08T18:44:35.555392Z,U0368,AWS,LOGOUT,salesforce_leads,139.153.197.69,USA,TRUE
2026-03-27T14:12:13.555392Z,U0124,Salesforce,LOGIN,user_data,145.115.148.82,UK,TRUE
2025-11-05T15:37:06.555392Z,U0127,Salesforce,PRIVILEGE_CHANGE,salesforce_leads,77.65.184.205,USA,TRUE
2026-01-19T07:37:05.555392Z,U0455,AD,LOGIN,salesforce_leads,90.132.76.86,USA,TRUE
2026-05-04T08:48:53.555392Z,U0188,AWS,LOGOUT,user_data,145.149.207.78,India,TRUE
2025-10-25T02:04:58.555392Z,U0102,Salesforce,EC2_ACCESS,customer_bucket,122.139.151.39,UK,TRUE
2025-12-28T03:17:35.555392Z,U0231,AWS,PRIVILEGE_CHANGE,user_data,78.99.135.112,Canada,TRUE
2025-11-15T09:44:02.555392Z,U0475,Okta,PRIVILEGE_CHANGE,user_data,84.198.100.32,Russia,TRUE
2026-02-01T05:32:44.555392Z,U0470,Okta,S3_ACCESS,user_data,116.154.245.0,Russia,TRUE
2026-01-27T20:00:04.555392Z,U0314,Okta,S3_ACCESS,customer_bucket,190.189.152.204,Russia,TRUE
2025-09-21T15:41:41.555392Z,U0333,Salesforce,LOGOUT,salesforce_leads,149.10.69.230,Canada,TRUE
2026-01-06T01:08:45.555392Z,U0154,Okta,S3_ACCESS,customer_bucket,7.206.8.226,Germany,TRUE
2025-08-21T18:21:28.555392Z,U0483,Okta,LOGOUT,dev_s3,204.25.188.216,UK,TRUE
2025-12-13T10:18:29.555392Z,U0032,AWS,LOGIN,user_data,52.117.7.26,Russia,FALSE
2026-02-12T10:50:30.555392Z,U0035,AWS,LOGIN,dev_s3,60.112.197.175,Russia,TRUE
2025-10-13T08:21:27.555392Z,U0364,Okta,LOGOUT,customer_bucket,111.251.204.215,Germany,FALSE
2026-03-05T15:18:34.555392Z,U0414,AWS,EC2_ACCESS,user_data,101.87.11.255,India,TRUE
2026-01-05T15:18:38.555392Z,U0014,AWS,S3_ACCESS,customer_bucket,144.93.68.125,Germany,TRUE
2026-03-12T18:43:31.555392Z,U0186,AWS,LOGOUT,customer_bucket,37.7.236.0,UK,TRUE
2026-05-27T10:52:17.555392Z,U0146,Okta,LOGIN,prod_ec2,150.25.97.200,Germany,TRUE
2025-09-19T03:40:47.555392Z,U0224,Okta,API_CALL,customer_bucket,87.160.213.54,India,FALSE
2026-03-25T17:32:48.555392Z,U0409,AD,PRIVILEGE_CHANGE,customer_bucket,52.46.127.204,Russia,TRUE
2025-08-23T10:33:05.555392Z,U0338,Okta,EC2_ACCESS,salesforce_leads,30.244.199.35,Russia,TRUE
2026-03-22T04:17:11.555392Z,U0032,AD,S3_ACCESS,user_data,74.171.198.89,India,FALSE
2026-06-09T04:59:45.555392Z,U0410,AWS,LOGOUT,dev_s3,155.158.51.86,India,TRUE
2026-01-21T11:34:08.555392Z,U0045,AD,LOGIN,prod_ec2,33.127.133.183,India,TRUE
2025-09-19T00:37:16.555392Z,U0374,Okta,PRIVILEGE_CHANGE,dev_s3,185.21.155.159,Brazil,FALSE
2026-02-08T18:55:52.555392Z,U0110,Salesforce,API_CALL,prod_ec2,3.246.136.248,Brazil,TRUE
2025-07-24T07:26:14.555392Z,U0213,AWS,EC2_ACCESS,prod_ec2,197.128.74.137,India,TRUE
2026-04-14T17:07:50.555392Z,U0060,AD,LOGOUT,customer_bucket,212.54.221.112,UK,TRUE
2026-03-17T16:11:55.555392Z,U0453,AWS,PRIVILEGE_CHANGE,customer_bucket,39.231.83.108,Germany,FALSE
2026-02-05T09:14:55.555392Z,U0149,Okta,PRIVILEGE_CHANGE,customer_bucket,77.248.183.33,UK,TRUE
2026-02-09T09:03:15.555392Z,U0487,AD,PRIVILEGE_CHANGE,salesforce_leads,101.56.164.219,Canada,TRUE
2025-11-27T12:30:39.555392Z,U0347,Okta,S3_ACCESS,prod_ec2,139.110.140.207,Germany,TRUE
2025-08-01T06:35:14.555392Z,U0294,AD,PRIVILEGE_CHANGE,prod_ec2,220.213.242.73,Canada,TRUE
2025-10-23T02:08:16.555392Z,U0099,Salesforce,PRIVILEGE_CHANGE,prod_ec2,6.208.242.72,Canada,TRUE
2025-09-19T03:14:30.555392Z,U0078,Salesforce,API_CALL,user_data,189.97.187.3,Brazil,FALSE
2026-06-14T23:37:17.555392Z,U0154,AD,EC2_ACCESS,customer_bucket,216.236.149.42,USA,TRUE
2026-03-15T17:22:24.555392Z,U0112,AD,PRIVILEGE_CHANGE,customer_bucket,55.62.65.0,Brazil,TRUE
2026-05-02T05:50:22.555392Z,U0165,AD,LOGIN,prod_ec2,148.86.109.93,Germany,TRUE
2026-04-12T22:37:14.555392Z,U0012,AWS,S3_ACCESS,dev_s3,14.70.87.148,Russia,TRUE
2025-12-28T22:46:43.555392Z,U0491,AD,S3_ACCESS,salesforce_leads,118.118.165.4,Brazil,TRUE
2025-07-12T23:42:46.555392Z,U0177,Salesforce,EC2_ACCESS,dev_s3,30.216.98.14,UK,TRUE
2026-03-01T01:23:51.555392Z,U0441,Salesforce,LOGOUT,prod_ec2,60.195.226.202,Canada,TRUE
2026-04-06T07:38:39.555392Z,U0388,AWS,LOGIN,user_data,106.215.143.4,USA,TRUE
2025-12-30T15:30:49.555392Z,U0340,AD,LOGIN,customer_bucket,32.54.173.254,Russia,TRUE
2026-04-09T16:20:00.555392Z,U0354,Salesforce,LOGIN,prod_ec2,13.88.73.229,China,TRUE
2025-07-13T22:02:29.555392Z,U0106,Salesforce,EC2_ACCESS,user_data,181.131.61.199,USA,FALSE
2026-02-11T09:27:44.555392Z,U0305,Okta,EC2_ACCESS,salesforce_leads,134.74.236.239,China,TRUE
2025-09-23T19:38:51.555392Z,U0310,AWS,LOGOUT,prod_ec2,58.194.38.18,Brazil,FALSE
2025-08-01T10:20:21.555392Z,U0253,Okta,PRIVILEGE_CHANGE,customer_bucket,193.210.18.7,USA,TRUE
2026-06-10T01:15:52.555392Z,U0444,AD,S3_ACCESS,customer_bucket,96.59.121.216,China,TRUE
2025-09-12T09:58:33.555392Z,U0094,Okta,LOGOUT,customer_bucket,136.222.93.66,China,TRUE
2026-04-18T17:15:14.555392Z,U0274,Salesforce,S3_ACCESS,dev_s3,133.39.1.217,Germany,TRUE
2025-08-25T21:35:04.555392Z,U0334,AWS,EC2_ACCESS,dev_s3,154.41.95.185,USA,TRUE
2025-08-31T21:09:57.555392Z,U0253,AWS,PRIVILEGE_CHANGE,dev_s3,206.153.164.63,UK,TRUE
2025-10-29T14:05:14.555392Z,U0282,Okta,S3_ACCESS,dev_s3,138.167.67.26,Canada,TRUE
2025-08-03T20:26:08.555392Z,U0394,Salesforce,LOGIN,prod_ec2,158.51.212.218,India,TRUE
2026-04-18T16:58:04.555392Z,U0085,AWS,EC2_ACCESS,user_data,151.178.237.164,Germany,TRUE
2025-09-04T08:33:59.555392Z,U0251,Salesforce,PRIVILEGE_CHANGE,prod_ec2,88.234.239.189,UK,TRUE
2025-06-27T01:12:59.555392Z,U0273,AD,S3_ACCESS,prod_ec2,5.139.84.35,China,TRUE
2026-01-07T23:09:02.555392Z,U0187,Okta,EC2_ACCESS,user_data,168.82.160.77,India,TRUE
2025-12-23T17:05:32.555392Z,U0378,Okta,LOGIN,user_data,23.168.120.159,Germany,TRUE
2025-08-10T01:01:13.555392Z,U0046,AD,EC2_ACCESS,prod_ec2,107.50.82.19,Canada,TRUE
2026-06-01T04:39:33.555392Z,U0177,AWS,PRIVILEGE_CHANGE,user_data,50.192.55.63,Brazil,TRUE
2025-09-29T11:34:38.555392Z,U0063,Okta,PRIVILEGE_CHANGE,dev_s3,65.250.25.10,USA,TRUE
2026-04-07T10:46:22.555392Z,U0057,Okta,S3_ACCESS,customer_bucket,103.216.63.118,Russia,TRUE
2025-08-03T05:37:58.555392Z,U0279,Okta,API_CALL,prod_ec2,30.50.104.46,China,TRUE
2025-11-28T06:14:45.555392Z,U0038,Salesforce,LOGIN,customer_bucket,196.181.31.122,India,TRUE
2026-05-20T08:15:01.555392Z,U0016,AWS,EC2_ACCESS,customer_bucket,194.113.211.55,Canada,TRUE
2025-11-22T16:00:10.555392Z,U0086,AD,S3_ACCESS,dev_s3,165.76.214.123,Russia,TRUE
2025-11-14T16:08:19.555392Z,U0139,Okta,S3_ACCESS,prod_ec2,213.24.182.60,China,TRUE
2025-11-14T22:34:46.555392Z,U0127,Okta,LOGOUT,user_data,113.30.18.238,Brazil,FALSE
2026-04-29T20:11:06.555392Z,U0137,AD,LOGOUT,dev_s3,66.17.146.169,India,TRUE
2025-10-07T12:09:29.555392Z,U0162,Okta,PRIVILEGE_CHANGE,dev_s3,154.1.149.158,China,TRUE
2025-06-23T21:27:54.555392Z,U0015,AWS,LOGIN,customer_bucket,223.11.244.53,Canada,TRUE
2026-02-25T08:56:41.555392Z,U0212,AWS,LOGOUT,user_data,210.64.111.96,UK,TRUE
2026-01-09T10:21:34.555392Z,U0496,Salesforce,PRIVILEGE_CHANGE,user_data,184.82.40.217,India,TRUE
2025-07-28T21:25:31.555392Z,U0354,Salesforce,API_CALL,prod_ec2,211.223.21.148,China,TRUE
2026-01-14T06:07:19.555392Z,U0119,Okta,API_CALL,customer_bucket,176.194.80.180,Russia,TRUE
2025-12-12T14:16:23.555392Z,U0324,AD,PRIVILEGE_CHANGE,prod_ec2,17.233.196.228,India,FALSE
2026-02-10T05:43:21.555392Z,U0367,AD,EC2_ACCESS,dev_s3,57.127.85.4,USA,TRUE
2025-09-01T20:12:15.555392Z,U0036,Salesforce,API_CALL,dev_s3,172.81.186.122,USA,TRUE
2026-01-11T09:15:00.555392Z,U0418,Okta,PRIVILEGE_CHANGE,dev_s3,60.41.181.226,Germany,TRUE
2025-12-21T11:31:40.555392Z,U0493,Salesforce,LOGIN,customer_bucket,19.248.70.19,China,TRUE
2026-06-15T19:57:57.555392Z,U0250,Okta,API_CALL,salesforce_leads,80.204.201.2,Russia,TRUE
2025-10-16T20:31:03.555392Z,U0064,AWS,PRIVILEGE_CHANGE,dev_s3,179.147.187.122,India,TRUE
2025-11-17T19:46:04.555392Z,U0384,Salesforce,PRIVILEGE_CHANGE,dev_s3,187.186.19.198,India,TRUE
2026-04-04T13:37:57.555392Z,U0044,Salesforce,API_CALL,dev_s3,53.191.217.191,China,TRUE
2025-08-24T21:52:40.555392Z,U0176,AD,LOGIN,customer_bucket,79.142.111.230,China,TRUE
2026-05-31T16:50:33.555392Z,U0381,AD,API_CALL,user_data,163.92.130.19,Germany,TRUE
2026-01-31T16:25:28.555392Z,U0237,Okta,API_CALL,dev_s3,122.163.228.129,UK,TRUE
2025-08-05T02:24:06.555392Z,U0346,Salesforce,API_CALL,prod_ec2,132.189.142.57,Germany,TRUE
2025-10-06T14:36:35.555392Z,U0217,Salesforce,API_CALL,customer_bucket,31.186.255.139,USA,FALSE
2025-06-25T09:44:45.555392Z,U0228,Salesforce,PRIVILEGE_CHANGE,customer_bucket,184.81.234.149,UK,TRUE
2025-10-08T16:40:48.555392Z,U0319,Okta,EC2_ACCESS,user_data,60.117.129.209,Canada,TRUE
2025-07-06T08:32:28.555392Z,U0123,Okta,PRIVILEGE_CHANGE,dev_s3,60.210.246.134,India,FALSE
2026-05-17T19:06:13.555392Z,U0472,Okta,LOGOUT,prod_ec2,145.158.127.155,Russia,TRUE
2025-08-17T14:36:28.555392Z,U0397,AWS,API_CALL,prod_ec2,136.246.26.147,Brazil,TRUE
2026-04-30T21:33:57.555392Z,U0274,Salesforce,API_CALL,dev_s3,108.157.105.59,China,TRUE
2026-01-21T21:53:09.555392Z,U0294,AD,API_CALL,prod_ec2,87.188.6.87,USA,TRUE
2026-05-30T06:02:44.555392Z,U0213,Okta,EC2_ACCESS,dev_s3,1.149.26.144,Brazil,TRUE
2025-07-27T16:16:00.555392Z,U0242,AD,S3_ACCESS,salesforce_leads,42.33.160.151,UK,TRUE
2025-07-15T14:19:42.555392Z,U0374,Salesforce,LOGIN,salesforce_leads,147.128.225.235,India,FALSE
2026-06-18T23:03:17.555392Z,U0370,AD,EC2_ACCESS,salesforce_leads,30.19.90.53,Canada,TRUE
2025-08-05T18:24:27.555392Z,U0214,AD,S3_ACCESS,user_data,137.226.93.178,India,TRUE
2026-02-27T17:51:58.555392Z,U0365,AD,LOGIN,salesforce_leads,180.29.27.92,Germany,FALSE
2025-12-15T02:48:42.555392Z,U0296,Okta,S3_ACCESS,prod_ec2,108.173.101.61,India,TRUE
2025-09-11T03:03:35.555392Z,U0251,Okta,API_CALL,prod_ec2,216.59.217.73,Germany,TRUE
2026-03-07T07:20:07.555392Z,U0370,Salesforce,S3_ACCESS,salesforce_leads,129.202.212.59,Brazil,TRUE
2025-12-19T11:56:44.555392Z,U0029,AD,API_CALL,prod_ec2,168.155.29.31,Russia,TRUE
2026-06-17T04:17:55.555392Z,U0172,AD,LOGOUT,customer_bucket,104.49.108.222,USA,TRUE
2026-04-09T15:28:52.555392Z,U0084,AWS,EC2_ACCESS,user_data,123.63.43.120,USA,TRUE
2025-11-25T01:46:09.555392Z,U0341,Salesforce,API_CALL,customer_bucket,21.115.255.237,UK,TRUE
2026-06-09T01:53:52.555392Z,U0185,AWS,PRIVILEGE_CHANGE,prod_ec2,194.159.158.46,Russia,TRUE
2025-10-17T20:21:33.555392Z,U0210,Salesforce,API_CALL,salesforce_leads,148.29.109.244,UK,TRUE
2026-03-26T00:20:52.555392Z,U0394,AD,LOGIN,prod_ec2,14.12.51.110,Brazil,FALSE
2026-04-07T10:27:39.555392Z,U0388,AD,EC2_ACCESS,customer_bucket,223.135.34.43,Germany,TRUE
2025-07-14T01:14:44.555392Z,U0398,Salesforce,API_CALL,user_data,158.217.242.174,Germany,TRUE
2026-04-27T08:28:25.555392Z,U0256,AD,PRIVILEGE_CHANGE,salesforce_leads,110.19.245.13,Germany,TRUE
2026-02-06T02:04:14.555392Z,U0139,AWS,API_CALL,user_data,68.36.232.22,Brazil,TRUE
2025-12-08T10:19:26.555392Z,U0277,Salesforce,API_CALL,prod_ec2,51.203.180.250,China,TRUE
2025-12-21T20:00:59.555392Z,U0437,Okta,API_CALL,dev_s3,102.153.176.206,Russia,TRUE
2025-08-11T04:37:50.555392Z,U0227,Salesforce,EC2_ACCESS,user_data,124.122.118.44,Russia,TRUE
2026-04-16T19:33:48.555392Z,U0046,AWS,PRIVILEGE_CHANGE,customer_bucket,150.208.235.134,Brazil,TRUE
2025-12-31T00:21:24.555392Z,U0139,Salesforce,PRIVILEGE_CHANGE,dev_s3,16.99.242.228,USA,TRUE
2025-07-06T02:59:12.555392Z,U0413,AWS,S3_ACCESS,dev_s3,170.233.218.43,UK,TRUE
2025-08-31T15:33:33.555392Z,U0032,Salesforce,LOGOUT,user_data,187.162.73.68,Germany,FALSE
2026-05-14T16:15:08.555392Z,U0065,Salesforce,API_CALL,dev_s3,153.128.225.83,Russia,TRUE
2025-11-11T14:48:52.555392Z,U0475,Salesforce,LOGOUT,prod_ec2,149.22.198.110,USA,TRUE
2026-04-11T04:37:20.555392Z,U0367,AD,EC2_ACCESS,dev_s3,12.87.244.168,USA,TRUE
2025-10-28T13:21:14.555392Z,U0117,AD,EC2_ACCESS,salesforce_leads,4.162.181.66,Russia,TRUE
2025-10-03T23:50:08.555392Z,U0077,Salesforce,EC2_ACCESS,user_data,194.57.81.117,Russia,TRUE
2026-03-22T10:42:01.555392Z,U0176,AWS,EC2_ACCESS,salesforce_leads,23.239.98.221,USA,FALSE
2025-11-06T13:07:23.555392Z,U0409,AWS,EC2_ACCESS,user_data,114.236.70.191,Germany,TRUE
2025-12-06T04:25:36.555392Z,U0253,AWS,LOGOUT,dev_s3,143.175.129.155,UK,TRUE
2025-11-05T07:13:03.555392Z,U0484,Salesforce,LOGOUT,salesforce_leads,119.76.11.234,Germany,TRUE
2026-04-21T21:44:54.555392Z,U0459,AWS,EC2_ACCESS,prod_ec2,108.64.145.14,UK,TRUE
2025-09-09T04:34:04.555392Z,U0297,AD,LOGIN,prod_ec2,4.187.26.135,Germany,TRUE
2026-04-14T06:07:40.555392Z,U0423,AD,LOGIN,salesforce_leads,178.9.147.109,India,TRUE
2025-09-25T22:09:19.555392Z,U0107,AD,LOGOUT,user_data,212.61.215.71,USA,TRUE
2025-09-19T00:36:14.555392Z,U0098,AWS,API_CALL,customer_bucket,8.249.77.179,Germany,TRUE
2025-11-22T06:15:47.555392Z,U0188,AD,LOGOUT,dev_s3,101.124.229.200,Brazil,TRUE
2026-06-13T11:44:36.555392Z,U0321,AD,S3_ACCESS,user_data,158.139.203.21,Germany,TRUE
2026-01-09T20:39:47.555392Z,U0304,Okta,API_CALL,customer_bucket,17.162.120.103,Brazil,TRUE
2026-03-03T06:35:03.555392Z,U0293,Salesforce,PRIVILEGE_CHANGE,customer_bucket,36.172.236.250,China,TRUE
2026-03-21T15:24:34.555392Z,U0433,Okta,S3_ACCESS,dev_s3,96.238.102.121,UK,FALSE
2026-03-05T23:28:52.555392Z,U0251,AWS,EC2_ACCESS,salesforce_leads,31.59.175.114,UK,TRUE
2025-10-23T23:20:45.555392Z,U0016,AWS,API_CALL,prod_ec2,97.184.78.190,Brazil,TRUE
2026-02-09T10:51:09.555392Z,U0497,Salesforce,PRIVILEGE_CHANGE,salesforce_leads,147.50.143.118,Russia,TRUE
2026-03-29T08:01:33.555392Z,U0135,AWS,PRIVILEGE_CHANGE,salesforce_leads,155.129.29.214,Germany,TRUE
2025-07-05T05:09:27.555392Z,U0293,AWS,PRIVILEGE_CHANGE,user_data,211.145.154.147,Brazil,TRUE
2026-03-08T11:31:45.555392Z,U0347,AWS,API_CALL,prod_ec2,190.42.31.41,Canada,TRUE
2025-09-20T21:21:07.555392Z,U0012,AWS,LOGIN,salesforce_leads,182.59.202.158,Russia,TRUE
2026-03-09T06:45:08.555392Z,U0423,Salesforce,S3_ACCESS,dev_s3,157.51.69.206,Canada,TRUE
2025-07-02T01:04:32.555392Z,U0373,AWS,S3_ACCESS,customer_bucket,199.128.229.21,China,TRUE
2026-06-09T10:42:20.555392Z,U0449,Salesforce,API_CALL,customer_bucket,184.169.237.165,China,TRUE
2025-10-14T01:15:14.555392Z,U0115,Salesforce,EC2_ACCESS,user_data,21.166.38.47,Canada,TRUE
2026-01-27T03:12:51.555392Z,U0425,Salesforce,LOGOUT,prod_ec2,62.238.13.207,Russia,TRUE
2026-06-01T07:36:19.555392Z,U0046,AD,LOGOUT,salesforce_leads,12.203.80.115,Russia,TRUE
2026-05-19T02:07:54.555392Z,U0076,Salesforce,EC2_ACCESS,prod_ec2,121.253.255.63,UK,TRUE
2026-01-26T06:07:58.555392Z,U0181,Salesforce,LOGOUT,user_data,51.195.113.239,India,TRUE
2025-11-28T11:28:23.555392Z,U0347,AWS,PRIVILEGE_CHANGE,salesforce_leads,135.34.83.78,India,TRUE
2026-02-07T02:21:58.555392Z,U0470,Okta,LOGIN,prod_ec2,193.93.70.187,Russia,TRUE
2025-10-09T12:30:11.555392Z,U0381,Salesforce,S3_ACCESS,user_data,26.54.242.189,Russia,TRUE
2025-07-13T01:21:26.555392Z,U0241,Salesforce,LOGOUT,customer_bucket,223.14.99.73,USA,TRUE
2025-07-25T19:22:25.555392Z,U0437,AD,API_CALL,prod_ec2,21.184.176.164,Brazil,TRUE
2026-03-08T05:28:39.555392Z,U0195,Salesforce,LOGOUT,prod_ec2,91.166.33.230,Russia,TRUE
2026-04-25T02:14:13.555392Z,U0337,Salesforce,LOGOUT,prod_ec2,134.13.102.210,UK,TRUE
2025-10-09T03:58:08.555392Z,U0105,Salesforce,S3_ACCESS,salesforce_leads,222.46.174.69,Germany,TRUE
2025-12-02T22:13:01.555392Z,U0034,Salesforce,LOGIN,customer_bucket,43.176.161.105,Canada,FALSE
2025-10-15T21:03:19.555392Z,U0006,Salesforce,EC2_ACCESS,customer_bucket,96.222.164.61,Brazil,TRUE
2026-04-06T02:58:15.555392Z,U0440,AWS,EC2_ACCESS,dev_s3,182.210.171.76,India,TRUE
2026-04-16T20:49:29.555392Z,U0230,AWS,API_CALL,user_data,51.139.104.149,Russia,TRUE
2026-06-20T07:05:04.555392Z,U0323,Okta,LOGIN,user_data,62.51.53.226,China,TRUE
2026-05-03T09:20:12.555392Z,U0403,AD,PRIVILEGE_CHANGE,prod_ec2,83.52.52.203,Brazil,FALSE
2025-10-12T02:23:02.555392Z,U0213,Okta,API_CALL,salesforce_leads,214.186.182.35,Canada,FALSE
2026-04-08T04:45:57.555392Z,U0180,Salesforce,LOGOUT,dev_s3,137.228.237.137,China,TRUE
2026-05-10T21:14:07.555392Z,U0295,Okta,S3_ACCESS,user_data,44.72.39.253,Germany,TRUE
2025-09-19T06:04:54.555392Z,U0496,Salesforce,PRIVILEGE_CHANGE,customer_bucket,181.127.51.21,Russia,TRUE
2026-01-28T19:50:25.555392Z,U0484,AD,API_CALL,dev_s3,169.40.57.216,China,TRUE
